img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance,url
dfc74cd27ff36c44236bd863edeccfbb.jpg,47.58,38.91,-122.34,-77.44,3706.53,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dfc/74c/dfc74cd27ff36c44236bd863edeccfbb.jpg
3071f6dc8d5998bbf9717ccc7391129.jpg,43.1,10.01,-77.4,-84.03,3734.88,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/307/1f6/3071f6dc8d5998bbf9717ccc7391129.jpg
bb4595b4fa3d3950cb70cb1612c9b5c5.jpg,47.65,38.9,-122.35,-77.02,3739.18,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bb4/595/bb4595b4fa3d3950cb70cb1612c9b5c5.jpg
30ef67ba13dd8926ea1e9a44d95863de.jpg,84.01,52.52,-33.93,13.38,3743.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/30e/f67/30ef67ba13dd8926ea1e9a44d95863de.jpg
c3955aeed1d5756d93af28347ce393b.jpg,41.86,9.15,-70.76,-79.83,3744.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c39/55a/c3955aeed1d5756d93af28347ce393b.jpg
841d45deff101172d8ae9e3bf0a22eb5.jpg,51.39,31.77,-2.36,35.24,3749.82,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/841/d45/841d45deff101172d8ae9e3bf0a22eb5.jpg
cf6a2ccdda996be555baa25c2d5fff4e.jpg,36.8,33.53,-76.19,-117.74,3765.1,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cf6/a2c/cf6a2ccdda996be555baa25c2d5fff4e.jpg
217d201674d1674fb3d7ffe379d9a39f.jpg,39.02,48.36,-76.54,-122.41,3770.38,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/217/d20/217d201674d1674fb3d7ffe379d9a39f.jpg
24baf8db2e8638c35c2aff8f12577ba7.jpg,36.59,30.3,-121.96,-81.67,3775.11,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/24b/af8/24baf8db2e8638c35c2aff8f12577ba7.jpg
8e51d9f6c7c7e44bb4529913311af533.jpg,45.52,38.9,-122.68,-77.02,3779.61,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8e5/1d9/8e51d9f6c7c7e44bb4529913311af533.jpg
39ecdf8f7a87cb7614adf51dd643368b.jpg,44.96,38.9,-123.01,-77.02,3811.35,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/39e/cdf/39ecdf8f7a87cb7614adf51dd643368b.jpg
ccabebb16cf978e1e3138b3517979f0.jpg,41.01,32.71,-75.11,-117.16,3814.33,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cca/beb/ccabebb16cf978e1e3138b3517979f0.jpg
1ecea12ea748f2f4555386c3a29af5d5.jpg,-6.89,24.84,107.68,121.2,3819.8,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1ec/ea1/1ecea12ea748f2f4555386c3a29af5d5.jpg
9ca7dc70f2e9853b4e0e0fdfce2849.jpg,43.94,37.76,-77.08,-122.42,3825.96,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9ca/7dc/9ca7dc70f2e9853b4e0e0fdfce2849.jpg
203ff6f92423346fcf71b5834bc4ffa7.jpg,38.22,49.24,-78.74,-124.73,3826.64,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/203/ff6/203ff6f92423346fcf71b5834bc4ffa7.jpg
3df5a47340ff9d8f1059266e89f369f3.jpg,39.64,61.86,-105.87,-149.63,3827.3,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3df/5a4/3df5a47340ff9d8f1059266e89f369f3.jpg
f08c3d5cc5765d355020248f87e02b58.jpg,38.26,35.92,-122.55,-79.07,3829.22,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f08/c3d/f08c3d5cc5765d355020248f87e02b58.jpg
49f49a34fd9af232e832d34f521e185.jpg,44.18,10.3,-76.66,-84.7,3845.34,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/49f/49a/49f49a34fd9af232e832d34f521e185.jpg
7d3fb75ba9cb2b887cb1d6c7e7a4b4e.jpg,37.81,30.15,-122.42,-81.37,3847.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7d3/fb7/7d3fb75ba9cb2b887cb1d6c7e7a4b4e.jpg
6df86da77fe5c60baad99afab16ebaa.jpg,6.17,40.77,-75.65,-73.97,3851.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6df/86d/6df86da77fe5c60baad99afab16ebaa.jpg
a8a382a6fbfbc3e3472df65da4153afc.jpg,51.53,27.99,-0.15,33.94,3856.09,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a8a/382/a8a382a6fbfbc3e3472df65da4153afc.jpg
b3613bfafcbfb2a12b5ccbed93ece7e.jpg,40.61,49.28,-74.72,-123.11,3857.95,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b36/13b/b3613bfafcbfb2a12b5ccbed93ece7e.jpg
a7d12b434f9aaa604072d528fdbb264a.jpg,47.61,40.76,-122.34,-73.99,3864.96,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a7d/12b/a7d12b434f9aaa604072d528fdbb264a.jpg
507f99854adb519de47f31601c5cda87.jpg,47.61,40.76,-122.34,-73.99,3865.32,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/507/f99/507f99854adb519de47f31601c5cda87.jpg
e950cfcccfd358d9b41bbd37fa867a6.jpg,47.65,40.75,-122.3,-73.85,3872.01,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e95/0cf/e950cfcccfd358d9b41bbd37fa867a6.jpg
168cb3564621807940c79c377684a2a7.jpg,47.59,40.75,-122.33,-73.85,3875.1,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/168/cb3/168cb3564621807940c79c377684a2a7.jpg
d224c24c51b54f966c4fd242a39b6621.jpg,21.04,37.76,-86.87,-122.42,3880.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d22/4c2/d224c24c51b54f966c4fd242a39b6621.jpg
d3fd8285cb8cfcb8cdf1b37e869ef11e.jpg,37.25,38.9,-121.83,-77.02,3886.77,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d3f/d82/d3fd8285cb8cfcb8cdf1b37e869ef11e.jpg
a57fffd68016eb26d9f773a1119d38d.jpg,35.92,26.69,139.62,99.78,3892.2,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a57/fff/a57fffd68016eb26d9f773a1119d38d.jpg
c1e9537dbbc1f8cd878df76288be5dc.jpg,62.19,39.75,-150.11,-105,3896.86,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c1e/953/c1e9537dbbc1f8cd878df76288be5dc.jpg
5f8e8b569243d36099a7a2ce7f409d26.jpg,49.28,40.76,-123.12,-73.98,3903.75,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5f8/e8b/5f8e8b569243d36099a7a2ce7f409d26.jpg
ff54ee72481c7e759e1d804436bceddf.jpg,40.74,32.71,-73.99,-117.16,3908.73,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ff5/4ee/ff54ee72481c7e759e1d804436bceddf.jpg
a2117983f2663a553d0e21c63944d4c.jpg,43.67,8.69,-79.37,-83.45,3909.21,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a21/179/a2117983f2663a553d0e21c63944d4c.jpg
5f7d7a670cabbfacf33b7b413c59658.jpg,40.96,25.73,-5.67,32.75,3909.56,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5f7/d7a/5f7d7a670cabbfacf33b7b413c59658.jpg
e753363a9d134a3be57f68db95b22ec9.jpg,42.36,8.69,-71.73,-83.45,3915.7,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e75/336/e753363a9d134a3be57f68db95b22ec9.jpg
3544d30e64ca248c8321dd3e135b5d3.jpg,32.97,40.75,-117.26,-73.85,3916.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/354/4d3/3544d30e64ca248c8321dd3e135b5d3.jpg
eb298cf465c36e5fe936e7fe254a08e.jpg,53.15,27.99,0.35,33.94,3919.45,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eb2/98c/eb298cf465c36e5fe936e7fe254a08e.jpg
6a3f499a3770648d235ed2a19961943c.jpg,32.71,40.75,-117.16,-73.85,3920.13,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6a3/f49/6a3f499a3770648d235ed2a19961943c.jpg
755f333fb01fb31ede9469fbe2ee4493.jpg,37.76,38.9,-122.42,-77.02,3920.91,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/755/f33/755f333fb01fb31ede9469fbe2ee4493.jpg
4bec3a98deebda2c9e123e9f5e745db0.jpg,45.64,40.76,-122.66,-73.99,3921.48,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4be/c3a/4bec3a98deebda2c9e123e9f5e745db0.jpg
6789ef36e87bb59c9a901ef54e98f83.jpg,37.76,38.9,-122.43,-77.02,3921.93,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/678/9ef/6789ef36e87bb59c9a901ef54e98f83.jpg
4cb19a1c284cacc648727d8e3dba1a3a.jpg,43.54,8.69,-90.01,-83.45,3926.71,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4cb/19a/4cb19a1c284cacc648727d8e3dba1a3a.jpg
b2ff6c8f48fa111c121f442e71869ae3.jpg,32.71,25.19,-117.19,-77.51,3926.72,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b2f/f6c/b2ff6c8f48fa111c121f442e71869ae3.jpg
7045e9f3437c2c3bb0e55176c543866c.jpg,51.75,27.99,-1.27,33.94,3935.47,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/704/5e9/7045e9f3437c2c3bb0e55176c543866c.jpg
3e757ee3b3c72f5da78c509886bb32c.jpg,34.02,40.76,-118.27,-73.99,3940.49,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3e7/57e/3e757ee3b3c72f5da78c509886bb32c.jpg
af2ed126ddf4271754cceddba166f36.jpg,54.22,32.73,-125.77,-85.65,3940.75,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/af2/ed1/af2ed126ddf4271754cceddba166f36.jpg
9f72b49e958a461deb1a6f77af9abb1b.jpg,41.02,34,-74.03,-118.33,3941.57,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9f7/2b4/9f72b49e958a461deb1a6f77af9abb1b.jpg
70af202d6cd0315b59ef4392f665e5.jpg,34.1,40.75,-118.33,-73.99,3942.1,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/70a/f20/70af202d6cd0315b59ef4392f665e5.jpg
def8c8e6267f1c893da9111b112a96b.jpg,39.29,37.76,-76.64,-122.42,3943,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/def/8c8/def8c8e6267f1c893da9111b112a96b.jpg
9dd08adf40242f80e15368f6abbbcbad.jpg,47.62,30.3,-122.32,-81.67,3946.01,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9dd/08a/9dd08adf40242f80e15368f6abbbcbad.jpg
91cdffc330daeac940c8962277abe9c9.jpg,42.59,40.75,-71.12,-119.24,3947.38,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/91c/dff/91cdffc330daeac940c8962277abe9c9.jpg
63d47a693c23198c14891df9a73f97.jpg,39.26,37.79,-76.6,-122.45,3948.91,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/63d/47a/63d47a693c23198c14891df9a73f97.jpg
718682edc517d2e656447a8fa8c8d9f.jpg,39.27,37.81,-76.59,-122.48,3951.33,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/718/682/718682edc517d2e656447a8fa8c8d9f.jpg
19a166f037ecc8eb2fed4b4811cc69.jpg,26.55,37.82,-82.03,-122.42,3967.67,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/19a/166/19a166f037ecc8eb2fed4b4811cc69.jpg
7bb5e25bbdcc3f9f3e0f5ea07746e.jpg,-33.43,-12.97,-70.59,-38.44,3968.07,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7bb/5e2/7bb5e25bbdcc3f9f3e0f5ea07746e.jpg
bfe78cd4e7afeb647cc1ec5fdf59126.jpg,41.76,45.52,-72.67,-122.66,3979.4,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bfe/78c/bfe78cd4e7afeb647cc1ec5fdf59126.jpg
29931e8fc1b8a234c915663da39d70.jpg,40.53,37.81,-75.74,-122.48,3992.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/299/31e/29931e8fc1b8a234c915663da39d70.jpg
e3ccd775fb1fcf1cbb78f332eaa25c4.jpg,55.57,32.14,-1.64,37.72,4003.12,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e3c/cd7/e3ccd775fb1fcf1cbb78f332eaa25c4.jpg
9db03cddae65687cf83dfcf0ceabe667.jpg,42.69,78.32,1.18,15.02,4008.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9db/03c/9db03cddae65687cf83dfcf0ceabe667.jpg
1cf4a9a8bb1b8a9d97df53c74752f76.jpg,30.33,30.74,35.45,-6.76,4018.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1cf/4a9/1cf4a9a8bb1b8a9d97df53c74752f76.jpg
baeb07a763b9c51e1acbdde526a2549.jpg,4.61,40.76,-74.07,-73.98,4019.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bae/b07/baeb07a763b9c51e1acbdde526a2549.jpg
955916905824d06989a9452133a2112.jpg,49.28,42.35,-123.13,-71.07,4024.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/955/916/955916905824d06989a9452133a2112.jpg
a03a2c8be2b5f92a4d9ad34dadfa9a.jpg,34.59,43.18,-117.4,-71.5,4032.79,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a03/a2c/a03a2c8be2b5f92a4d9ad34dadfa9a.jpg
3d9251c9f4a15959e0647c13df8ec1c0.jpg,-33.06,-1.3,18.04,36.81,4038.36,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3d9/251/3d9251c9f4a15959e0647c13df8ec1c0.jpg
ba599d15e7e9a229b3eebcbb9bb157d.jpg,39.31,28.37,-123.8,-81.55,4046.9,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ba5/99d/ba599d15e7e9a229b3eebcbb9bb157d.jpg
5da9ee3b5051afaf39dd93749adadf9.jpg,14.09,-15.23,-60.96,-39.13,4047.88,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5da/9ee/5da9ee3b5051afaf39dd93749adadf9.jpg
755064117c3c6c47fce81e81da90d8f3.jpg,35.85,-0.62,-91.67,-90.69,4055.66,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/755/064/755064117c3c6c47fce81e81da90d8f3.jpg
dee18c4156ffd54c488eb3ea528bb7d.jpg,45.5,37.27,-73.59,-121.91,4069.48,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dee/18c/dee18c4156ffd54c488eb3ea528bb7d.jpg
25af7a4646aa530b41a8fafd1721d39.jpg,45.49,37.78,-73.71,-122.4,4071.8,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/25a/f7a/25af7a4646aa530b41a8fafd1721d39.jpg
2a577e762ba052608b55251240878e5c.jpg,47.61,28.42,-122.34,-81.58,4093.23,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2a5/77e/2a577e762ba052608b55251240878e5c.jpg
ec6c6eb7863ef25a28c33ab6884619d.jpg,31.9,31.63,35.2,-8.49,4101.3,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ec6/c6e/ec6c6eb7863ef25a28c33ab6884619d.jpg
f861672efe9738fad8f19e5e85d3a95.jpg,39.16,37.76,-74.69,-122.42,4110.23,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f86/167/f861672efe9738fad8f19e5e85d3a95.jpg
148950c9a91ee716425cd9413241f165.jpg,58.42,43.09,-134.55,-79.08,4113.33,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/148/950/148950c9a91ee716425cd9413241f165.jpg
829f5ece2296fa865c74348286ea697.jpg,39.36,37.78,-74.43,-122.4,4124.85,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/829/f5e/829f5ece2296fa865c74348286ea697.jpg
639e52065bb5617fc2a97f2c5ae141d.jpg,40.71,37.79,-74.01,-122.41,4127.39,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/639/e52/639e52065bb5617fc2a97f2c5ae141d.jpg
34433460994c1dc6a0e6d5d6b7a43053.jpg,37.78,40.76,-122.41,-73.98,4129.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/344/334/34433460994c1dc6a0e6d5d6b7a43053.jpg
24848f2e8d2957f63e4ae3579335b1b.jpg,37.78,40.75,-122.42,-73.99,4129.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/248/48f/24848f2e8d2957f63e4ae3579335b1b.jpg
5dda55bfd8634868435352579cf6fbe.jpg,37.79,40.67,-122.39,-73.96,4130.36,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5dd/a55/5dda55bfd8634868435352579cf6fbe.jpg
41659a420bcbe16c724db8771a9df7d.jpg,40.77,37.77,-73.97,-122.42,4130.9,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/416/59a/41659a420bcbe16c724db8771a9df7d.jpg
5749b78aa5ae5864f4a87aca1edff978.jpg,40.66,37.77,-73.99,-122.42,4131.83,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/574/9b7/5749b78aa5ae5864f4a87aca1edff978.jpg
cbff893c43a57773ddb832c3bf7c254.jpg,26.13,37.78,-80.38,-122.4,4132.54,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cbf/f89/cbff893c43a57773ddb832c3bf7c254.jpg
825df6f53ac311ae8a185fa2e5c574d2.jpg,40.72,37.77,-73.96,-122.42,4132.9,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/825/df6/825df6f53ac311ae8a185fa2e5c574d2.jpg
482bd539a7e5d0968f8a73b91a184d8e.jpg,40.71,37.82,-73.99,-122.48,4133.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/482/bd5/482bd539a7e5d0968f8a73b91a184d8e.jpg
171c31401b781afa170ccb0b74e252a.jpg,40.75,37.81,-73.94,-122.48,4137.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/171/c31/171c31401b781afa170ccb0b74e252a.jpg
57ce74894227a34e3aed22ff5403b3.jpg,38.02,40.75,-122.73,-73.99,4146.52,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/57c/e74/57ce74894227a34e3aed22ff5403b3.jpg
1c60d47672f5e495f0115cb0ef96422d.jpg,40.64,37.78,-73.78,-122.4,4147.34,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1c6/0d4/1c60d47672f5e495f0115cb0ef96422d.jpg
d4292bef273db71222a0cc193cb75a.jpg,38.3,15.24,-122.42,-89.01,4152.93,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d42/92b/d4292bef273db71222a0cc193cb75a.jpg
f86c511dadda7f3ebab0f0b57b4faeb7.jpg,42.37,34.08,-71.12,-118.29,4166.91,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f86/c51/f86c511dadda7f3ebab0f0b57b4faeb7.jpg
3b8790af7eca78be61a2e3d3c876babe.jpg,38,40.67,-123.02,-73.96,4174.75,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3b8/790/3b8790af7eca78be61a2e3d3c876babe.jpg
ef83ce5acd4a255d624fae3c049cf32.jpg,41.89,37.78,-72.97,-122.4,4186.82,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ef8/3ce/ef83ce5acd4a255d624fae3c049cf32.jpg
a2a2c13277a55b1bdcc026eb984cf2.jpg,41.64,32.99,-70.21,-117.06,4199.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a2a/2c1/a2a2c13277a55b1bdcc026eb984cf2.jpg
83d33c56fc9fd9aa78986e6e26fa9a6.jpg,31.09,25.73,75.59,32.75,4206.11,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/83d/33c/83d33c56fc9fd9aa78986e6e26fa9a6.jpg
4742957baa6c2c7a26a7f834acd5217a.jpg,42.39,37.82,-72.53,-122.48,4217.03,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/474/295/4742957baa6c2c7a26a7f834acd5217a.jpg
fb38245d4a4e9ddb693f767d37ab.jpg,38.05,43.18,-122.15,-71.5,4247.69,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fb3/824/fb38245d4a4e9ddb693f767d37ab.jpg
f826f766e84110ed2f9f92cd9a1dcb28.jpg,42.11,37.79,-72.1,-122.45,4256.62,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f82/6f7/f826f766e84110ed2f9f92cd9a1dcb28.jpg
cb7bf35cfe9ea63460d593b0a73920b3.jpg,37.37,43.18,-121.93,-71.5,4261.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cb7/bf3/cb7bf35cfe9ea63460d593b0a73920b3.jpg
ac21947996a1a476c47dc1b162b7f7a.jpg,21.3,33.81,-157.82,-116.56,4266.21,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ac2/194/ac21947996a1a476c47dc1b162b7f7a.jpg
cd5b5a5adff33fc4ec5bb30f618260.jpg,5.63,44,-73.52,-72.96,4266.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cd5/b5a/cd5b5a5adff33fc4ec5bb30f618260.jpg
4b231d11915dcd714da1f76fc8b64be.jpg,43.76,34,-69.79,-118.33,4274.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4b2/31d/4b231d11915dcd714da1f76fc8b64be.jpg
f3ac12c79efa31eea92fb018abb97def.jpg,45.05,49.26,-64.73,-123.07,4325.65,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f3a/c12/f3ac12c79efa31eea92fb018abb97def.jpg
cabb8e68d87c5a0a04894bfd3b54fa.jpg,42.37,37.78,-71.12,-122.4,4326.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cab/b8e/cabb8e68d87c5a0a04894bfd3b54fa.jpg
75a647594b173c958ac88471f3f86f2.jpg,42.39,37.77,-71.11,-122.42,4329.12,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/75a/647/75a647594b173c958ac88471f3f86f2.jpg
6b68dc9e8cc3fc1ff57b7e039bf57.jpg,43.07,25.25,12.62,55.31,4338.14,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6b6/8dc/6b68dc9e8cc3fc1ff57b7e039bf57.jpg
24d6959fafe8476986503da5ed0cbb8.jpg,-36.82,-12.97,-73.03,-38.44,4340.82,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/24d/695/24d6959fafe8476986503da5ed0cbb8.jpg
25db47bffa4877979c564a7f6bfe82b7.jpg,41.41,37.81,-71.25,-122.48,4342.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/25d/b47/25db47bffa4877979c564a7f6bfe82b7.jpg
abbac4b8c229219b969755846a77dc.jpg,7.88,37.56,98.38,126.98,4379.56,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/abb/ac4/abbac4b8c229219b969755846a77dc.jpg
79a52d92bbaaddc9513b1bffdfe28bc.jpg,58.3,36.13,-134.42,-84.05,4385.23,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/79a/52d/79a52d92bbaaddc9513b1bffdfe28bc.jpg
a44e9135cc475fc52d6096d9ff7eb6ef.jpg,4.69,-12.03,-74.06,-38.08,4391.45,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a44/e91/a44e9135cc475fc52d6096d9ff7eb6ef.jpg
55107fdef33c782bd5a365ae5b1bc6c.jpg,45.44,25.25,12.34,55.31,4425.17,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/551/07f/55107fdef33c782bd5a365ae5b1bc6c.jpg
ad8795a45d10db6f32bb5a54f59dc7e5.jpg,44.64,53.48,-63.58,-2.25,4430,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ad8/795/ad8795a45d10db6f32bb5a54f59dc7e5.jpg
8b1e4cba67b3a48a734def2e1bdbfa0.jpg,46.24,50.72,-63.54,-1.9,4438.35,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b1/e4c/8b1e4cba67b3a48a734def2e1bdbfa0.jpg
bafaca15ecd49ce6bcdae1a7ac91216c.jpg,37.6,43.94,-122.5,-69.5,4441.3,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/baf/aca/bafaca15ecd49ce6bcdae1a7ac91216c.jpg
e7ce6dfe148b5d2195103ee6871de562.jpg,44.91,37.78,-68.85,-122.4,4457.64,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e7c/e6d/e7ce6dfe148b5d2195103ee6871de562.jpg
935d82ae851d42bb8573264ab1f70d2.jpg,39.94,1.3,116.47,103.85,4481.96,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/935/d82/935d82ae851d42bb8573264ab1f70d2.jpg
7c7f1f893244ad1329c962d86a23534.jpg,38.9,64.13,-77.06,-21.85,4518.98,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7c7/f1f/7c7f1f893244ad1329c962d86a23534.jpg
37555e52e1fee9a72c735f16aa14ceb.jpg,39.49,25.19,-123.8,-77.51,4573.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/375/55e/37555e52e1fee9a72c735f16aa14ceb.jpg
b3907bebbc667c4924b211cfa2cda2e2.jpg,51.48,44.63,-0.25,-63.59,4618.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b39/07b/b3907bebbc667c4924b211cfa2cda2e2.jpg
f7a83a6b45d86f9b9822f456c0ba72.jpg,21.1,39.4,-75.94,-119.88,4628.18,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f7a/83a/f7a83a6b45d86f9b9822f456c0ba72.jpg
b160913960a2bfea0592e1d1f9f20.jpg,46.38,57.26,-72.52,-4.28,4631.44,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b16/091/b160913960a2bfea0592e1d1f9f20.jpg
121e2b69c1a0b79cc1e5fee07f8f628f.jpg,44.26,57.19,-71.44,-5.41,4660.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/121/e2b/121e2b69c1a0b79cc1e5fee07f8f628f.jpg
ca3ffad3d5126c5753b64b3914e2074.jpg,32.65,69.7,-16.91,19.46,4688.84,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ca3/ffa/ca3ffad3d5126c5753b64b3914e2074.jpg
79dffada527db34c5d921be41213fb.jpg,43.26,52.52,76.95,13.38,4689.65,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/79d/ffa/79dffada527db34c5d921be41213fb.jpg
c5cfef31e99742467f6da0bcd8b5a8.jpg,24.85,25.73,79.93,32.75,4717.92,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c5c/fef/c5cfef31e99742467f6da0bcd8b5a8.jpg
29dc866cf8b8dcc9f9f5c1d9ca92e71.jpg,60.11,42.28,-149.44,-83.75,4747.03,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/29d/c86/29dc866cf8b8dcc9f9f5c1d9ca92e71.jpg
